  Function ,  OS_DaysToNearExp ,  12/16/2014 ,  14:31  
  Function ,  OS_DivsBetweenDates ,  12/16/2014 ,  14:32  
  Function ,  OS_FindCall ,  12/16/2014 ,  14:33  
  Function ,  OS_FindPut ,  12/16/2014 ,  14:34  
  Function ,  OS_FindSeries ,  12/16/2014 ,  14:34  
  Function ,  OS_FracDaysToExp ,  12/16/2014 ,  14:35  
  Function ,  OS_GrossIn ,  12/16/2014 ,  14:35  
  Function ,  OS_GrossOut ,  12/16/2014 ,  14:36  
  Function ,  OS_Intrinsic ,  12/16/2014 ,  14:36  
  Function ,  OS_MaxNumStrikes ,  12/16/2014 ,  14:37  
  Function ,  Pennant ,  06/16/2011 ,  14:41  
  Function ,  PivotReversalGen ,  05/23/2017 ,  08:24  
  Function ,  Rho ,  02/22/2006 ,  16:33  
  Function ,  RS_Average ,  09/27/2006 ,  16:42  
  Function ,  RS_BarsPerDay ,  05/23/2017 ,  08:24  
  Function ,  RS_DailyDataArray ,  05/23/2017 ,  08:24  
  Function ,  RS_Extremes ,  02/23/2006 ,  10:30  
  Function ,  RS_PriceExtension ,  02/23/2006 ,  10:31  
  Function ,  RS_ReversalPatterns ,  02/23/2006 ,  10:31  
  Function ,  RS_TrueExtremes ,  02/23/2006 ,  10:31  
  Function ,  Text_Exist ,  02/23/2006 ,  11:08  
  Function ,  Theta ,  02/23/2006 ,  11:08  
  Function ,  TL_Exist ,  02/23/2006 ,  11:10  
  Function ,  Vega ,  02/23/2006 ,  11:17  
  Strategy ,  _Historical Entry ,  02/19/2015 ,  16:07  
  Strategy ,  _Percent Exit Pair ,  02/26/2016 ,  07:52  
  Strategy ,  _Single 1dir Rnge En ,  05/23/2017 ,  08:24  
  Strategy ,  _Single 2dir Rnge En ,  05/23/2017 ,  08:24  
  Strategy ,  _Single At-Mrkt En ,  05/23/2017 ,  08:24  
  Strategy ,  _Single StpOrLim En ,  05/23/2017 ,  08:24  
  Strategy ,  _Stops & Targets ,  04/25/2016 ,  10:50  
  Strategy ,  _StpOrLim Exit ,  02/26/2016 ,  07:59  
  Strategy ,  ATR Trailing LX ,  02/26/2016 ,  07:59  
  Strategy ,  ATR Trailing SX ,  02/26/2016 ,  08:00  
  Strategy ,  ATR Trgt & Trail LX ,  02/26/2016 ,  08:01  
  Strategy ,  ATR Trgt & Trail SX ,  02/26/2016 ,  08:02  
  Strategy ,  Bollinger Bands LE ,  02/26/2016 ,  08:04  
  Strategy ,  Bollinger Bands SE ,  02/26/2016 ,  08:05  
  Strategy ,  Breakeven Stop ,  07/31/2014 ,  11:32  
  Strategy ,  Breakeven Stop LX ,  02/26/2016 ,  08:06  
  Strategy ,  Breakeven Stop SX ,  02/26/2016 ,  08:07  
  Strategy ,  Channel Trailing LX ,  02/26/2016 ,  08:07  
  Strategy ,  Channel Trailing SX ,  02/26/2016 ,  08:08  
  Strategy ,  Close at End of Day ,  03/20/2015 ,  09:14  
  Strategy ,  Consecutive Downs SE ,  02/26/2016 ,  08:09  
  Strategy ,  Consecutive Ups LE ,  02/26/2016 ,  08:09  
  Strategy ,  Custom Strategy LE ,  02/26/2016 ,  08:09  
  Strategy ,  Custom Strategy LX ,  02/26/2016 ,  08:09  
  Strategy ,  Custom Strategy SE ,  02/26/2016 ,  08:11  
  Strategy ,  Custom Strategy SX ,  02/26/2016 ,  08:11  
  Strategy ,  Dollar Trailing ,  02/26/2016 ,  08:11  
  Strategy ,  Dollar Trailing LX ,  02/26/2016 ,  08:13  
  Strategy ,  Dollar Trailing SX ,  02/26/2016 ,  08:13  
  Strategy ,  EntryBar $ Stop LX ,  04/25/2016 ,  10:50  
  Strategy ,  EntryBar $ Stop SX ,  04/25/2016 ,  10:50  
  Strategy ,  EntryBar ATR Stop LX ,  02/26/2016 ,  08:16  
  Strategy ,  EntryBar ATR Stop SX ,  02/26/2016 ,  08:16  
  Strategy ,  EntryBar Pnt Stop LX ,  02/26/2016 ,  08:16  
  Strategy ,  EntryBar Pnt Stop SX ,  02/26/2016 ,  08:16  
  Strategy ,  Fundamntl & Chan LE ,  07/31/2014 ,  11:34  
  Strategy ,  Fundamntl & Chan LX ,  07/31/2014 ,  11:34  
  Strategy ,  Fundamntl & MACD LE ,  07/31/2014 ,  11:34  
  Strategy ,  Fundamntl & MACD LX ,  07/31/2014 ,  11:34  
  Strategy ,  Fundamntl & RSI LE ,  07/31/2014 ,  13:28  
  Strategy ,  Fundamntl & RSI LX ,  07/31/2014 ,  11:34  
  Strategy ,  Fundamntl & Stoch LE ,  07/31/2014 ,  11:34  
  Strategy ,  Fundamntl & Stoch LX ,  07/31/2014 ,  11:34  
  Strategy ,  Fundamntl & Volty LE ,  07/31/2014 ,  11:34  
  Strategy ,  Fundamntl & Volty LX ,  07/31/2014 ,  11:34  
  Strategy ,  Gap Down SE ,  02/26/2016 ,  08:18  
  Strategy ,  Gap Up LE ,  02/26/2016 ,  08:18  
  Strategy ,  Inside Bar LE ,  02/26/2016 ,  08:18  
  Strategy ,  Inside Bar SE ,  02/26/2016 ,  08:19  
  Strategy ,  Keltner Channel LE ,  02/26/2016 ,  08:20  
  Strategy ,  Keltner Channel SE ,  02/26/2016 ,  08:19  
  Strategy ,  Key Reversal LE ,  02/26/2016 ,  08:19  
  Strategy ,  Key Reversal LX ,  02/26/2016 ,  08:22  
  Strategy ,  Key Reversal SE ,  02/26/2016 ,  08:22  
  Strategy ,  Key Reversal SX ,  02/26/2016 ,  08:22  
  Strategy ,  MACD LE ,  02/26/2016 ,  08:22  
  Strategy ,  MACD SE ,  02/26/2016 ,  08:24  
  Strategy ,  Momentum LE ,  02/26/2016 ,  08:24  
  Strategy ,  Momentum SE ,  02/26/2016 ,  08:24  
  Strategy ,  MovAvg Cross LE ,  02/26/2016 ,  08:24  
  Strategy ,  MovAvg Cross LX ,  02/26/2016 ,  08:32  
  Strategy ,  MovAvg Cross SE ,  02/26/2016 ,  08:32  
  Strategy ,  MovAvg Cross SX ,  02/26/2016 ,  08:32  
  Strategy ,  MovAvg2Line Cross LE ,  03/14/2016 ,  11:16  
  Strategy ,  MovAvg2Line Cross SE ,  03/14/2016 ,  11:16  
  Strategy ,  MovAvg3Line Cross LE ,  03/14/2016 ,  11:16  
  Strategy ,  MovAvg3Line Cross SE ,  03/14/2016 ,  11:16  
  Strategy ,  New High LE ,  02/26/2016 ,  08:38  
  Strategy ,  New Low SE ,  02/26/2016 ,  08:38  
  Strategy ,  Outside Bar LE ,  02/26/2016 ,  08:38  
  Strategy ,  Outside Bar SE ,  02/26/2016 ,  08:38  
  Strategy ,  P/E OverVal SE ,  07/31/2014 ,  11:37  
  Strategy ,  P/E OverVal SX ,  07/31/2014 ,  11:37  
  Strategy ,  P/E UndVal LE ,  07/31/2014 ,  11:37  
  Strategy ,  P/E UndVal LX ,  07/31/2014 ,  11:37  
  Strategy ,  Parabolic_m Trail LX ,  02/26/2016 ,  08:44  
  Strategy ,  Parabolic_m Trail SX ,  02/26/2016 ,  08:43  
  Strategy ,  Parabolic LE ,  02/26/2016 ,  08:43  
  Strategy ,  Parabolic SE ,  02/26/2016 ,  08:43  
  Strategy ,  Percent Stop LX ,  02/26/2016 ,  08:48  
  Strategy ,  Percent Stop SX ,  02/26/2016 ,  08:49  
  Strategy ,  Percent Trailing ,  02/26/2016 ,  08:49  
  Strategy ,  Percent Trailing LX ,  02/26/2016 ,  08:51  
  Strategy ,  Percent Trailing SX ,  02/26/2016 ,  08:51  
  Strategy ,  PercentR LE ,  02/26/2016 ,  08:53  
  Strategy ,  PercentR SE ,  02/26/2016 ,  08:52  
  Strategy ,  Pivot Extension LE ,  02/26/2016 ,  08:55  
  Strategy ,  Pivot Extension SE ,  02/26/2016 ,  08:55  
  Strategy ,  Pivot Reversal LE ,  02/26/2016 ,  08:55  
  Strategy ,  Pivot Reversal SE ,  02/26/2016 ,  08:55  
  Strategy ,  Point Stop LX ,  01/06/2017 ,  16:43  
  Strategy ,  Point Stop SX ,  01/06/2017 ,  12:40  
  Strategy ,  Price Channel LE ,  02/26/2016 ,  08:56  
  Strategy ,  Price Channel SE ,  02/26/2016 ,  08:56  
  Strategy ,  Profit Target ,  02/26/2016 ,  08:57  
  Strategy ,  Profit Target LX ,  02/26/2016 ,  08:58  
  Strategy ,  Profit Target SX ,  02/26/2016 ,  08:58  
  Strategy ,  Profitable Closes LX ,  02/26/2016 ,  08:58  
  Strategy ,  Profitable Closes SX ,  02/26/2016 ,  08:58  
  Strategy ,  RSI LE ,  02/26/2016 ,  09:00  
  Strategy ,  RSI SE ,  02/26/2016 ,  09:00  
  Strategy ,  Stochastic Slow LE ,  02/26/2016 ,  09:00  
  Strategy ,  Stochastic Slow SE ,  02/26/2016 ,  09:00  
  Strategy ,  Stop Loss ,  07/31/2014 ,  11:39  
  Strategy ,  Stop Loss LX ,  02/26/2016 ,  09:02  
  Strategy ,  Stop Loss SX ,  02/26/2016 ,  09:02  
  Strategy ,  TimeExit (Bars) LX ,  02/26/2016 ,  09:03  
  Strategy ,  TimeExit (Bars) SX ,  02/26/2016 ,  09:04  
  Strategy ,  TimeExit (Calndr) LX ,  02/26/2016 ,  09:04  
  Strategy ,  TimeExit (Calndr) SX ,  02/26/2016 ,  09:04  
  Strategy ,  Trendline LE ,  05/10/2018 ,  09:03  
  Strategy ,  Trendline SE ,  05/10/2018 ,  09:03  
  Strategy ,  Volty Expan Close LE ,  02/26/2016 ,  09:06  
  Strategy ,  Volty Expan Close LX ,  02/26/2016 ,  09:06  
  Strategy ,  Volty Expan Close SE ,  02/26/2016 ,  09:06  
  Strategy ,  Volty Expan Close SX ,  02/26/2016 ,  09:08  
  Strategy ,  Volty Expan Open LE ,  02/26/2016 ,  09:08  
  Strategy ,  Volty Expan Open SE ,  02/26/2016 ,  09:08  
  Indicator ,  %Chg ,  11/07/2014 ,  10:15  
  Indicator ,  %R ,  01/18/2016 ,  08:48  
  Indicator ,  52 Wk Channel ,  07/12/2017 ,  16:18  
  Indicator ,  52 Wk High ,  06/14/2017 ,  14:50  
  Indicator ,  52 Wk High-Low ,  08/02/2017 ,  14:10  
  Indicator ,  52 Wk Low ,  06/14/2017 ,  14:51  
  Indicator ,  Absolute Breadth ,  11/07/2014 ,  10:18  
  Indicator ,  Accel Decel Oscillator ,  07/31/2014 ,  07:55  
  Indicator ,  Accum Dist - BuyPr ,  07/31/2014 ,  07:56  
  Indicator ,  Accum Dist - PrVol ,  04/25/2016 ,  10:40  
  Indicator ,  Accum Swing Index ,  07/31/2014 ,  07:58  
  Indicator ,  Advance-Decl Line ,  11/07/2014 ,  10:18  
  Indicator ,  Advance-Decl Ratio ,  11/07/2014 ,  10:19  
  Indicator ,  ADX ,  01/18/2016 ,  08:50  
  Indicator ,  ADXR ,  04/25/2016 ,  10:41  
  Indicator ,  Algo - Bracket Orders - Entry OCO with Exit Bracket ,  06/14/2017 ,  14:51  
  Indicator ,  Algo - Bracket Orders WinForm - Entry OCO with OSO Exit ,  02/07/2018 ,  09:08  
  Indicator ,  Algo - Pairs Trading ,  07/12/2017 ,  16:27  
  Indicator ,  Algo - Simple Algos WinForm ,  02/07/2018 ,  09:08  
  Indicator ,  Alligator ,  07/12/2017 ,  16:19  
  Indicator ,  Arms Index (TRIN) ,  01/18/2016 ,  08:52  
  Indicator ,  Aroon Indicator ,  04/13/2018 ,  09:32  
  Indicator ,  Aroon Oscillator ,  04/13/2018 ,  09:32  
  Indicator ,  Ask ,  02/26/2016 ,  07:18  
  Indicator ,  Ask Date ,  07/31/2014 ,  08:11  
  Indicator ,  Ask Exch ,  07/31/2014 ,  08:12  
  Indicator ,  Ask Size ,  07/31/2014 ,  08:12  
  Indicator ,  Ask Time ,  07/22/2015 ,  07:48  
  Indicator ,  Average True Range ,  11/07/2014 ,  10:20  
  Indicator ,  Awesome Oscillator ,  07/31/2014 ,  08:14  
  Indicator ,  Balance Sheet MRQ ,  07/12/2017 ,  16:27  
  Indicator ,  Bar Close ,  01/20/2015 ,  10:09  
  Indicator ,  Bar High ,  11/07/2014 ,  10:21  
  Indicator ,  Bar Low ,  11/07/2014 ,  10:22  
  Indicator ,  Bar Open ,  11/07/2014 ,  10:22  
  Indicator ,  Bar Volume ,  11/07/2014 ,  10:23  
  Indicator ,  Beta ,  07/12/2017 ,  16:27  
  Indicator ,  Bid ,  02/26/2016 ,  07:23  
  Indicator ,  Bid & Ask ,  11/07/2014 ,  10:23  
  Indicator ,  Bid & Ask Vol Ratio ,  07/12/2017 ,  16:27  
  Indicator ,  Bid Date ,  07/31/2014 ,  08:24  
  Indicator ,  Bid Dir ,  02/26/2016 ,  07:24  
  Indicator ,  Bid Exch ,  07/31/2014 ,  08:26  
  Indicator ,  Bid Size ,  07/31/2014 ,  08:26  
  Indicator ,  Bid Time ,  07/22/2015 ,  07:48  
  Indicator ,  Bid-Ask ,  02/26/2016 ,  07:25  
  Indicator ,  Black-Scholes ,  07/31/2014 ,  08:28  
  Indicator ,  Block Trade < Bid ,  06/14/2017 ,  14:51  
  Indicator ,  Block Trade > Ask ,  06/14/2017 ,  14:51  
  Indicator ,  Block Trades per Bar ,  07/12/2017 ,  16:27  
  Indicator ,  Bollinger %B ,  03/20/2015 ,  09:12  
  Indicator ,  Bollinger Bands ,  01/20/2015 ,  10:23  
  Indicator ,  Bollinger Bandwidth ,  01/18/2016 ,  08:53  
  Indicator ,  Breadth - Custom ,  10/20/2017 ,  07:37  
  Indicator ,  Cash Flow ,  07/12/2017 ,  16:26  
  Indicator ,  Category ,  03/23/2017 ,  09:49  
  Indicator ,  CCI Average ,  11/07/2014 ,  10:50  
  Indicator ,  Chaikin Money Flow ,  07/31/2014 ,  08:44  
  Indicator ,  Chaikin Osc ,  07/31/2014 ,  08:45  
  Indicator ,  Chaikin Volatility ,  07/31/2014 ,  08:45  
  Indicator ,  Chande Momentum Osc ,  07/31/2014 ,  08:45  
  Indicator ,  ChartTrading ,  12/21/2018 ,  12:57  
  Indicator ,  Close ,  02/26/2016 ,  07:26  
  Indicator ,  Comm Channel Index ,  07/31/2014 ,  08:46  
  Indicator ,  Comm Sel Index ,  07/31/2014 ,  13:29  
  Indicator ,  Corporate Margins ,  07/12/2017 ,  16:26  
  Indicator ,  Correlation ,  07/31/2014 ,  08:47  
  Indicator ,  Correlation RS ,  03/20/2015 ,  09:15  
  Indicator ,  COT Net Position ,  07/12/2017 ,  16:26  
  Indicator ,  COT Total Position ,  07/12/2017 ,  16:26  
  Indicator ,  COT Total Position % ,  07/12/2017 ,  16:26  
  Indicator ,  Country ,  07/31/2014 ,  08:47  
  Indicator ,  Crossovers per Bar ,  07/31/2014 ,  08:48  
  Indicator ,  Crossunders per Bar ,  07/31/2014 ,  08:48  
  Indicator ,  Cup with Handle Pattern ,  03/07/2018 ,  07:55  
  Indicator ,  Currency ,  01/29/2016 ,  05:23  
  Indicator ,  Custom 1 Line ,  01/20/2015 ,  10:24  
  Indicator ,  Custom 2 Lines ,  01/20/2015 ,  10:24  
  Indicator ,  Custom 3 Lines ,  01/20/2015 ,  10:24  
  Indicator ,  Custom 4 Lines ,  01/20/2015 ,  10:24  
  Indicator ,  Custom Note ,  01/18/2016 ,  08:55  
  Indicator ,  Custom Quote ,  07/31/2014 ,  13:31  
  Indicator ,  Day Open-Hi-Lo Lines ,  07/25/2017 ,  16:02  
  Indicator ,  Day Open-Hi-Lo RT ,  07/31/2014 ,  08:58  
  Indicator ,  Day or Session Hi-Lo Lines ,  06/14/2017 ,  14:52  
  Indicator ,  Death Cross ,  02/01/2017 ,  12:03  
  Indicator ,  Description ,  11/29/2017 ,  14:00  
  Indicator ,  Detrended Price Osc ,  07/31/2014 ,  08:58  
  Indicator ,  Dividend ,  07/31/2014 ,  08:58  
  Indicator ,  Dividends ,  07/12/2017 ,  16:26  
  Indicator ,  DMI ,  02/19/2015 ,  15:35  
  Indicator ,  Ease of Movement ,  07/31/2014 ,  08:59  
  Indicator ,  EPS ,  07/12/2017 ,  16:26  
  Indicator ,  EPS Basic MRQ ,  07/31/2014 ,  08:59  
  Indicator ,  EPS Diluted MRQ ,  07/31/2014 ,  08:59  
  Indicator ,  EPS Diluted TTM ,  07/31/2014 ,  08:59  
  Indicator ,  Exch ,  07/31/2014 ,  09:00  
  Indicator ,  Exp Date ,  02/26/2016 ,  07:27  
  Indicator ,  Falter & Reverse Dn ,  01/18/2016 ,  08:56  
  Indicator ,  Falter & Reverse Up ,  01/18/2016 ,  08:57  
  Indicator ,  Fibonacci Retrace ,  03/20/2015 ,  09:17  
  Indicator ,  Financial Strength ,  07/12/2017 ,  16:26  
  Indicator ,  Floating Text ,  01/06/2017 ,  12:41  
  Indicator ,  Floor Trader Pivots ,  06/14/2017 ,  14:52  
  Indicator ,  Floor Trader Pivots Ex ,  01/19/2018 ,  11:01  
  Indicator ,  FND ,  07/25/2017 ,  16:02  
  Indicator ,  Formula OHLC ,  07/31/2014 ,  09:05  
  Indicator ,  Fundamental to Avg Fundamental ,  07/12/2017 ,  16:26  
  Indicator ,  Fundamntl Custom ,  07/12/2017 ,  16:26  
  Indicator ,  Fundamntl Date ,  07/12/2017 ,  16:26  
  Indicator ,  Fundamntl TTM ,  07/12/2017 ,  16:26  
  Indicator ,  Fundamntl TTM Acc ,  07/31/2014 ,  09:06  
  Indicator ,  Fundamntl TTM Mom ,  07/31/2014 ,  09:06  
  Indicator ,  FX Roll Acct Value ,  06/14/2017 ,  14:52  
  Indicator ,  FX Roll Rates ,  06/14/2017 ,  14:52  
  Indicator ,  Gann HiLo Activator ,  02/19/2015 ,  15:34  
  Indicator ,  Gap & Reverse Dn ,  03/20/2015 ,  09:18  
  Indicator ,  Gap & Reverse Up ,  03/20/2015 ,  09:18  
  Indicator ,  Gapless Bar Chart ,  07/31/2014 ,  09:07  
  Indicator ,  Golden Cross ,  02/01/2017 ,  12:03  
  Indicator ,  High ,  02/26/2016 ,  07:28  
  Indicator ,  HPI ,  07/12/2017 ,  16:20  
  Indicator ,  Ichimoku Cloud ,  07/12/2017 ,  16:26  
  Indicator ,  Impl Volty - Stoch ,  07/12/2017 ,  16:20  
  Indicator ,  Impl Volty- 1 Option ,  06/20/2018 ,  08:06  
  Indicator ,  Impl Volty- 1 Option RS ,  06/20/2018 ,  08:04  
  Indicator ,  Impl Volty- All Opts ,  05/23/2017 ,  08:25  
  Indicator ,  Impl Volty- Osc ,  07/12/2017 ,  16:21  
  Indicator ,  Impl Volty- ROC ,  03/20/2015 ,  09:22  
  Indicator ,  Impl Volty/Historical Volty ,  08/02/2017 ,  14:10  
  Indicator ,  Impl Volty/VoltySDev ,  07/12/2017 ,  16:21  
  Indicator ,  Income Statement TTM ,  07/12/2017 ,  16:25  
  Indicator ,  Industry ,  07/12/2017 ,  16:25  
  Indicator ,  Institution Acc-Dist ,  02/26/2016 ,  07:31  
  Indicator ,  Interval ,  02/26/2016 ,  07:33  
  Indicator ,  Keltner Channel ,  07/31/2014 ,  09:28  
  Indicator ,  Last ,  02/26/2016 ,  07:33  
  Indicator ,  LBR Three-Ten Oscillator ,  07/31/2014 ,  09:28  
  Indicator ,  Level II to Excel ,  02/07/2018 ,  09:06  
  Indicator ,  Line at Ask ,  09/12/2018 ,  12:22  
  Indicator ,  Line at Bid ,  09/12/2018 ,  12:22  
  Indicator ,  Line at Price ,  09/12/2018 ,  12:22  
  Indicator ,  Linear Reg Curve ,  07/31/2014 ,  09:29  
  Indicator ,  Linear Reg Line ,  07/12/2017 ,  16:21  
  Indicator ,  Low ,  02/26/2016 ,  07:34  
  Indicator ,  LTD ,  03/20/2015 ,  09:23  
  Indicator ,  MACD ,  01/16/2017 ,  16:37  
  Indicator ,  Manage Efficient TTM ,  07/12/2017 ,  16:25  
  Indicator ,  Market Cap M ,  07/12/2017 ,  16:25  
  Indicator ,  Market Depth - Price Levels ,  01/06/2017 ,  12:40  
  Indicator ,  Market Depth in RadarScreen ,  02/07/2018 ,  09:05  
  Indicator ,  Market Thrust ,  07/31/2014 ,  09:37  
  Indicator ,  Mass Index ,  07/31/2014 ,  09:37  
  Indicator ,  McClellan Osc ,  07/31/2014 ,  09:37  
  Indicator ,  Mid Range ,  03/20/2015 ,  09:24  
  Indicator ,  Mkt Facilitation Idx ,  07/31/2014 ,  09:43  
  Indicator ,  Momentum ,  01/06/2017 ,  12:40  
  Indicator ,  Money Flow ,  03/20/2015 ,  09:24  
  Indicator ,  Mov Avg 1 Line ,  12/30/2015 ,  15:42  
  Indicator ,  Mov Avg 2 Lines ,  03/14/2016 ,  11:15  
  Indicator ,  Mov Avg 3 Lines ,  03/14/2016 ,  11:15  
  Indicator ,  Mov Avg Adaptive ,  12/30/2015 ,  15:44  
  Indicator ,  Mov Avg DEMA ,  12/30/2015 ,  15:46  
  Indicator ,  Mov Avg Envelopes ,  12/30/2015 ,  15:47  
  Indicator ,  Mov Avg Exp 2 Lines ,  04/11/2017 ,  11:18  
  Indicator ,  Mov Avg Exp 3 Lines ,  09/12/2018 ,  12:23  
  Indicator ,  Mov Avg Exp Ribbon ,  12/30/2015 ,  15:47  
  Indicator ,  Mov Avg Exponential ,  04/11/2017 ,  11:19  
  Indicator ,  Mov Avg Hull ,  12/30/2015 ,  15:48  
  Indicator ,  Mov Avg MAMA ,  12/30/2015 ,  15:49  
  Indicator ,  Mov Avg QEMA ,  01/18/2016 ,  08:59  
  Indicator ,  Mov Avg TEMA ,  12/30/2015 ,  15:50  
  Indicator ,  Mov Avg Triangular ,  12/30/2015 ,  15:50  
  Indicator ,  Mov Avg Volume-weighted ,  12/30/2015 ,  15:51  
  Indicator ,  Mov Avg Weighted ,  12/30/2015 ,  15:51  
  Indicator ,  Move AOP Lines ,  05/10/2018 ,  09:04  
  Indicator ,  Moving Average Gap Ratio ,  02/07/2017 ,  15:05  
  Indicator ,  Negative Volume Index ,  07/31/2014 ,  09:50  
  Indicator ,  Net %Chg ,  08/19/2015 ,  15:52  
  Indicator ,  Net %Chg (C) ,  11/29/2017 ,  14:03  
  Indicator ,  Net %Chg Max Dn ,  08/19/2015 ,  15:53  
  Indicator ,  Net %Chg Max Up ,  03/20/2015 ,  09:27  
  Indicator ,  Net %Chg OMD ,  03/20/2015 ,  09:27  
  Indicator ,  Net %Chg OMU ,  03/20/2015 ,  09:27  
  Indicator ,  Net %Chg Open ,  03/20/2015 ,  09:27  
  Indicator ,  Net Chg ,  02/26/2016 ,  07:35  
  Indicator ,  Net Chg (C) ,  11/29/2017 ,  14:03  
  Indicator ,  Net Chg Open ,  03/20/2015 ,  09:27  
  Indicator ,  New 52 Wk High ,  06/14/2017 ,  14:55  
  Indicator ,  New 52 Wk Low ,  06/14/2017 ,  14:55  
  Indicator ,  New Intraday High ,  04/25/2016 ,  10:45  
  Indicator ,  New Intraday Low ,  04/25/2016 ,  10:46  
  Indicator ,  New N-Day High ,  07/31/2014 ,  09:54  
  Indicator ,  New N-Day Low ,  07/31/2014 ,  09:54  
  Indicator ,  Next 3rd Friday ,  07/31/2014 ,  09:55  
  Indicator ,  OHLC Yesterday ,  06/14/2017 ,  14:55  
  Indicator ,  On Balance Volume ,  07/31/2014 ,  09:59  
  Indicator ,  Open ,  07/31/2014 ,  09:59  
  Indicator ,  Open Gap ,  04/11/2016 ,  07:02  
  Indicator ,  Open Gap % ,  04/11/2016 ,  07:58  
  Indicator ,  Open Int ,  03/20/2015 ,  09:30  
  Indicator ,  Open Int - All Opts ,  01/29/2016 ,  05:20  
  Indicator ,  Open Int - Calls ,  07/31/2014 ,  10:00  
  Indicator ,  Open Int - Puts ,  07/31/2014 ,  10:01  
  Indicator ,  Open Interest ,  07/31/2014 ,  10:04  
  Indicator ,  Open Order Information ,  02/07/2018 ,  09:05  
  Indicator ,  Option Delta ,  07/31/2014 ,  10:04  
  Indicator ,  Option Gamma ,  07/31/2014 ,  10:04  
  Indicator ,  Option Price ,  07/31/2014 ,  13:34  
  Indicator ,  Option Theta ,  07/31/2014 ,  10:05  
  Indicator ,  Option Type ,  07/31/2014 ,  10:05  
  Indicator ,  Option Vega ,  07/31/2014 ,  10:05  
  Indicator ,  Parabolic SAR ,  04/25/2016 ,  10:47  
  Indicator ,  Payout Ratios ,  07/12/2017 ,  16:25  
  Indicator ,  Pennant Brkout Dn ,  07/31/2014 ,  10:09  
  Indicator ,  Pennant Brkout Up ,  07/31/2014 ,  10:09  
  Indicator ,  Polarized Fractal Efficiency ,  03/20/2015 ,  09:35  
  Indicator ,  Position P/L ,  11/07/2014 ,  10:30  
  Indicator ,  Position P/L % ,  11/07/2014 ,  10:31  
  Indicator ,  Position P/L % Grad ,  07/31/2014 ,  10:09  
  Indicator ,  Position P/L Auto ,  06/14/2017 ,  14:55  
  Indicator ,  Position Value ,  11/07/2014 ,  10:32  
  Indicator ,  Positive Volume Index ,  03/20/2015 ,  09:35  
  Indicator ,  PPO Oscillator ,  01/16/2017 ,  16:38  
  Indicator ,  Prev Close ,  07/31/2014 ,  10:10  
  Indicator ,  Price Channel ,  07/31/2014 ,  10:10  
  Indicator ,  Price Channel %PC ,  01/20/2015 ,  10:22  
  Indicator ,  Price Earnings ,  07/12/2017 ,  16:25  
  Indicator ,  Price Osc ,  07/31/2014 ,  10:11  
  Indicator ,  Price Volume Trend ,  07/31/2014 ,  10:11  
  Indicator ,  Price/Earnings ,  07/31/2014 ,  10:11  
  Indicator ,  Psychological Line ,  03/20/2015 ,  09:36  
  Indicator ,  Put/Call OI RatioAvg ,  03/20/2015 ,  09:36  
  Indicator ,  Put/Call V Ratio Avg ,  03/20/2015 ,  09:36  
  Indicator ,  QQE ,  04/11/2017 ,  11:18  
  Indicator ,  Range ,  03/20/2015 ,  09:37  
  Indicator ,  Range % ,  03/20/2015 ,  09:40  
  Indicator ,  Rate of Chg ,  07/31/2014 ,  10:13  
  Indicator ,  Rate of Chg (Risk-Adjusted) ,  09/12/2018 ,  12:22  
  Indicator ,  Rate of Deviation ,  04/25/2016 ,  10:47  
  Indicator ,  RCI (Spearman's RCC) ,  03/20/2015 ,  09:40  
  Indicator ,  Relative Strength ,  06/14/2017 ,  14:54  
  Indicator ,  Relative Strength (One Day) ,  03/20/2015 ,  09:40  
  Indicator ,  RSI ,  07/31/2014 ,  10:39  
  Indicator ,  RSI JP ,  03/20/2015 ,  09:42  
  Indicator ,  S&P 500 Rel Strength ,  07/12/2017 ,  16:25  
  Indicator ,  Sector ,  07/12/2017 ,  16:25  
  Indicator ,  Spread - Diff ,  03/20/2015 ,  09:44  
  Indicator ,  Spread - Ratio ,  03/20/2015 ,  09:44  
  Indicator ,  Spread RS ,  03/20/2015 ,  09:44  
  Indicator ,  Standard Error Bands ,  07/31/2014 ,  10:40  
  Indicator ,  Stochastic Double Slow ,  06/09/2016 ,  10:25  
  Indicator ,  Stochastic Fast ,  03/20/2015 ,  09:44  
  Indicator ,  Stochastic Slow ,  03/20/2015 ,  09:44  
  Indicator ,  Strategy Equity ,  11/15/2018 ,  11:09  
  Indicator ,  Strike Price ,  07/31/2014 ,  10:41  
  Indicator ,  Subsession OHLC ,  06/14/2017 ,  14:55  
  Indicator ,  Swing Index ,  07/31/2014 ,  10:41  
  Indicator ,  Time Remaining in Bar ,  02/07/2018 ,  09:02  
  Indicator ,  Time Series Forecast ,  07/31/2014 ,  10:43  
  Indicator ,  Total Shs Outstand M ,  07/12/2017 ,  16:25  
  Indicator ,  Trade @ Bid/Ask ,  03/20/2015 ,  09:47  
  Indicator ,  Trade Date ,  03/20/2015 ,  09:47  
  Indicator ,  Trade Dir ,  06/14/2017 ,  14:54  
  Indicator ,  Trade Exch ,  06/16/2015 ,  11:45  
  Indicator ,  Trade Size ,  03/20/2015 ,  09:48  
  Indicator ,  Trade Time ,  07/22/2015 ,  07:49  
